ID,Station,Year,Source,Latitude,Longitude,Depth,Algae,Pebble,Gravel,Sand,Mud,Seagrass,Habitat
254,2014.SNH.PL03a,2014,SNH,55.43653333,-5.124366667,7,0.97,0,0,0,0,0,Algae
255,2014.SNH.PL02b,2014,SNH,55.43385,-5.114566667,8,0.07,0.12,0.78,0,0,0,Gravel
256,2014.SNH.PL02a,2014,SNH,55.43466667,-5.114166667,7,0.97,0,0,0,0,0,Algae
257,2014.SNH.PL01b,2014,SNH,55.43328333,-5.110766667,13,0.21,0.23,0.54,0,0,0,Gravel
258,2014.SNH.PL01a,2014,SNH,55.43423333,-5.110016667,11,0.7,0,0.28,0,0,0,Algae
259,2014.SNH.IR61b,2014,SNH,55.42875,-5.184033333,17,0.09,0.16,0.64,0.09,0,0,Gravel
260,2014.SNH.IR61a,2014,SNH,55.42876667,-5.183766667,17,0.12,0.09,0.77,0,0,0,Gravel
261,2014.SNH.IR60b,2014,SNH,55.4287,-5.2048,17,0.08,0.35,0.49,0.05,0,0,Gravel
262,2014.SNH.IR60a,2014,SNH,55.42891667,-5.204616667,17,0.21,0.12,0.53,0.09,0,0,Gravel
263,2014.SNH.IR59b,2014,SNH,55.42848333,-5.220233333,18,0,0.09,0.15,0.74,0,0,Sand
264,2014.SNH.IR59a,2014,SNH,55.429,-5.219233333,17,0,0.91,0,0.06,0,0,Pebble
265,2014.SNH.IR58b,2014,SNH,55.4275,-5.232366667,20,0,0.02,0.75,0.21,0,0,Gravel
266,2014.SNH.IR58a,2014,SNH,55.42825,-5.231166667,19,0,0.12,0.77,0.08,0,0,Gravel
267,2014.SNH.IR57b,2014,SNH,55.4286,-5.246483333,18,0.24,0.05,0.66,0,0,0,Gravel
268,2014.SNH.IR57a,2014,SNH,55.42918333,-5.245116667,17,0.08,0,0.9,0,0,0,Gravel
269,2014.SNH.IR56b,2014,SNH,55.43936667,-5.2906,18,0,0.27,0.71,0,0,0,Gravel
270,2014.SNH.IR56a,2014,SNH,55.43971667,-5.288983333,17,0.03,0.23,0.72,0,0,0,Gravel
271,2014.SNH.IR55b,2014,SNH,55.43971667,-5.295333333,14,0.33,0.08,0.57,0,0,0,Gravel
272,2014.SNH.IR55a,2014,SNH,55.44026667,-5.293433333,16,0,0.12,0.86,0,0,0,Gravel
273,2014.SNH.IR54b,2014,SNH,55.43828333,-5.296433333,16,0.76,0,0.22,0,0,0,Algae
274,2014.SNH.IR54a,2014,SNH,55.43855,-5.296933333,15,0.17,0.3,0.51,0,0,0,Gravel
275,2014.SNH.IR53b,2014,SNH,55.43505,-5.251766667,6,0.97,0,0,0,0,0,Algae
276,2014.SNH.IR53a,2014,SNH,55.43553333,-5.250716667,5,0.98,0,0,0,0,0,Algae
277,2014.SNH.IR52b,2014,SNH,55.43105,-5.2532,14,0.76,0.21,0,0,0,0,Algae
278,2014.SNH.IR52a,2014,SNH,55.43161667,-5.252466667,14,0.66,0.31,0,0,0,0,Algae
279,2014.SNH.IR51b,2014,SNH,55.42538333,-5.2556,27,0,0,0,0.97,0,0,Sand
280,2014.SNH.IR51a,2014,SNH,55.426,-5.25445,26,0,0.12,0,0.86,0,0,Sand
281,2014.SNH.IR50b,2014,SNH,55.4335,-5.2914,17,0.28,0.63,0.06,0,0,0,Pebble
282,2014.SNH.IR50a,2014,SNH,55.43385,-5.291783333,17,0.57,0.08,0.32,0,0,0,Algae
283,2014.SNH.IR49b,2014,SNH,55.43451667,-5.30415,21,0,0.09,0.85,0.04,0,0,Gravel
284,2014.SNH.IR49a,2014,SNH,55.43451667,-5.30415,21,0,0.08,0.9,0,0,0,Gravel
285,2014.SNH.IR48b,2014,SNH,55.42718333,-5.278816667,25,0,0.13,0.83,0.02,0,0,Gravel
286,2014.SNH.IR48a,2014,SNH,55.4275,-5.27755,26,0,0.06,0,0.92,0,0,Sand
287,2014.SNH.IR47b,2014,SNH,55.42776667,-5.2927,24,0,0,0,0.97,0,0,Sand
288,2014.SNH.IR47a,2014,SNH,55.4281,-5.293083333,24,0,0.2,0.61,0.16,0,0,Gravel
289,2014.SNH.IR46b,2014,SNH,55.43055,-5.309666667,27,0,0.11,0,0.87,0,0,Sand
290,2014.SNH.IR46a,2014,SNH,55.4307,-5.310033333,27,0,0.11,0,0.87,0,0,Sand
291,2014.SNH.IR45b,2014,SNH,55.43715,-5.318933333,19,0,0.09,0.68,0.2,0,0,Gravel
292,2014.SNH.IR45a,2014,SNH,55.43701667,-5.3193,19,0,0,0.89,0.08,0,0,Gravel
293,2014.SNH.IR44b,2014,SNH,55.44138333,-5.322983333,20,0,0.36,0.61,0,0,0,Gravel
294,2014.SNH.IR44a,2014,SNH,55.44126667,-5.32325,20,0,0,0.97,0,0,0,Gravel
295,2014.SNH.IR43b,2014,SNH,55.44528333,-5.316866667,19,0,0.09,0.8,0.09,0,0,Gravel
296,2014.SNH.IR43a,2014,SNH,55.4453,-5.316883333,19,0,0.09,0.58,0.3,0,0,Gravel
297,2014.SNH.IR42b,2014,SNH,55.45366667,-5.311,4,0.97,0,0,0,0,0,Algae
298,2014.SNH.IR42a,2014,SNH,55.45375,-5.311416667,4,0.97,0,0,0,0,0,Algae
299,2014.SNH.IR41b,2014,SNH,55.45208333,-5.318766667,13,0.83,0.11,0.03,0,0,0,Algae
300,2014.SNH.IR41a,2014,SNH,55.45196667,-5.319116667,13,0.85,0,0.12,0,0,0,Algae
301,2014.SNH.IR40b,2014,SNH,55.45063333,-5.329233333,23,0,0,0.97,0,0,0,Gravel
302,2014.SNH.IR40a,2014,SNH,55.4505,-5.329083333,22,0.02,0,0.95,0,0,0,Gravel
303,2014.SNH.IR39b,2014,SNH,55.45898333,-5.308166667,4,0.98,0,0,0,0,0,Algae
304,2014.SNH.IR39a,2014,SNH,55.45905,-5.308466667,4,0.98,0,0,0,0,0,Algae
305,2014.SNH.IR38b,2014,SNH,55.45735,-5.318166667,7,0.87,0,0.12,0,0,0,Algae
306,2014.SNH.IR38a,2014,SNH,55.45736667,-5.317966667,6,0.84,0,0.13,0,0,0,Algae
307,2014.SNH.IR37b,2014,SNH,55.45676667,-5.327016667,15,0,0.16,0.81,0,0,0,Gravel
308,2014.SNH.IR37a,2014,SNH,55.45655,-5.326966667,15,0,0.12,0.83,0,0,0,Gravel
309,2014.SNH.IR36b,2014,SNH,55.46116667,-5.317033333,2,0.9,0,0.05,0,0,0,Algae
310,2014.SNH.IR36a,2014,SNH,55.46116667,-5.31695,2,0.98,0,0,0,0,0,Algae
311,2014.SNH.IR35b,2014,SNH,55.46016667,-5.326466667,15,0.05,0.29,0.55,0.08,0,0,Gravel
312,2014.SNH.IR35a,2014,SNH,55.46006667,-5.326483333,16,0.02,0,0.95,0,0,0,Gravel
313,2014.SNH.IR34b,2014,SNH,55.45888333,-5.33285,21,0,0.12,0.66,0.2,0,0,Gravel
314,2014.SNH.IR34a,2014,SNH,55.4587,-5.332866667,21,0,0.08,0.66,0.24,0,0,Gravel
315,2014.SNH.IR33b,2014,SNH,55.43656667,-5.258466667,4,0.97,0,0,0,0,0,Algae
316,2014.SNH.IR33a,2014,SNH,55.4371,-5.257216667,5,0.99,0,0,0,0,0,Algae
317,2014.SNH.IR32b,2014,SNH,55.4341,-5.261283333,12,0.97,0,0,0,0,0,Algae
318,2014.SNH.IR32a,2014,SNH,55.4346,-5.260083333,9,0.98,0,0,0,0,0,Algae
319,2014.SNH.IR31b,2014,SNH,55.42886667,-5.262166667,22,0,0.36,0.47,0.14,0,0,Gravel
320,2014.SNH.IR31a,2014,SNH,55.4293,-5.260866667,21,0,0.38,0.42,0.18,0,0,Gravel
321,2014.SNH.IR30b,2014,SNH,55.44088333,-5.260283333,3,0.97,0,0,0,0,0,Algae
322,2014.SNH.IR30a,2014,SNH,55.4414,-5.2599,3,0.97,0,0,0,0,0,Algae
323,2014.SNH.IR25b,2014,SNH,55.44371667,-5.2666,5,0.98,0,0,0,0,0,Algae
324,2014.SNH.IR25a,2014,SNH,55.4443,-5.265883333,5,0.97,0,0,0,0,0,Algae
325,2014.SNH.IR24b,2014,SNH,55.44645,-5.271833333,5,0.99,0,0,0,0,0,Algae
326,2014.SNH.IR24a,2014,SNH,55.44686667,-5.271416667,4,0.72,0.05,0.2,0,0,0,Algae
327,2014.SNH.IR23b,2014,SNH,55.44941667,-5.280983333,4,0.97,0,0,0,0,0,Algae
328,2014.SNH.IR23a,2014,SNH,55.4495,-5.28165,3,0.99,0,0,0,0,0,Algae
329,2014.SNH.IR22b,2014,SNH,55.4522,-5.28995,7,0.97,0,0,0,0,0,Algae
330,2014.SNH.IR22a,2014,SNH,55.45241667,-5.290233333,7,0.96,0,0,0,0,0,Algae
331,2014.SNH.IR21b,2014,SNH,55.45565,-5.296633333,4,0.69,0,0.29,0,0,0,Algae
332,2014.SNH.IR21a,2014,SNH,55.45573333,-5.297283333,4,0.99,0,0,0,0,0,Algae
333,2014.SNH.IR20b,2014,SNH,55.45288333,-5.301483333,9,0.93,0.02,0.03,0,0,0,Algae
334,2014.SNH.IR20a,2014,SNH,55.45298333,-5.301233333,9,0.99,0,0,0,0,0,Algae
335,2014.SNH.IR19b,2014,SNH,55.44891667,-5.304483333,9,0.99,0,0,0,0,0,Algae
336,2014.SNH.IR19a,2014,SNH,55.44913333,-5.304883333,7,0.99,0,0,0,0,0,Algae
337,2014.SNH.IR18b,2014,SNH,55.44541667,-5.308683333,12,0.99,0,0,0,0,0,Algae
338,2014.SNH.IR18a,2014,SNH,55.44546667,-5.30905,13,0.85,0,0.12,0,0,0,Algae
339,2014.SNH.IR17b,2014,SNH,55.44745,-5.298933333,8,0.9,0,0.08,0,0,0,Algae
340,2014.SNH.IR17a,2014,SNH,55.44756667,-5.29945,9,0.97,0,0,0,0,0,Algae
341,2014.SNH.IR16b,2014,SNH,55.44243333,-5.303866667,15,0.84,0,0.15,0,0,0,Algae
342,2014.SNH.IR16a,2014,SNH,55.4426,-5.304366667,15,0.81,0,0.17,0,0,0,Algae
343,2014.SNH.IR15b,2014,SNH,55.43723333,-5.26415,9,0.97,0,0,0,0,0,Algae
344,2014.SNH.IR15a,2014,SNH,55.43763333,-5.263016667,9,0.99,0,0,0,0,0,Algae
345,2014.SNH.IR14b,2014,SNH,55.43211667,-5.268133333,16,0.51,0.1,0.36,0,0,0,Algae
346,2014.SNH.IR14a,2014,SNH,55.43245,-5.266733333,14,0.92,0.06,0,0,0,0,Algae
347,2014.SNH.IR13b,2014,SNH,55.42578333,-5.268966667,26,0,0,0.05,0.94,0,0,Sand
348,2014.SNH.IR13a,2014,SNH,55.42626667,-5.2677,25,0,0,0.05,0.92,0,0,Sand
349,2014.SNH.IR12b,2014,SNH,55.44011667,-5.271016667,8,0.94,0,0.03,0,0,0,Algae
350,2014.SNH.IR12a,2014,SNH,55.44068333,-5.269766667,8,0.99,0,0,0,0,0,Algae
351,2014.SNH.IR11b,2014,SNH,55.43728333,-5.275,13,0.98,0,0,0,0,0,Algae
352,2014.SNH.IR11a,2014,SNH,55.43766667,-5.273566667,12,0.98,0,0,0,0,0,Algae
353,2014.SNH.IR10b,2014,SNH,55.43301667,-5.277583333,17,0.39,0.4,0.19,0,0,0,Pebble
354,2014.SNH.IR10a,2014,SNH,55.43335,-5.275383333,15,0.9,0.07,0,0,0,0,Algae
355,2014.SNH.IR09b,2014,SNH,55.44328333,-5.274366667,10,0.9,0,0.09,0,0,0,Algae
356,2014.SNH.IR09a,2014,SNH,55.44363333,-5.275083333,10,0.96,0,0,0,0,0,Algae
357,2014.SNH.IR08b,2014,SNH,55.43921667,-5.279633333,15,0.73,0.05,0.16,0,0,0,Algae
358,2014.SNH.IR08a,2014,SNH,55.43943333,-5.279933333,15,0.5,0.03,0.44,0,0,0,Algae
359,2014.SNH.IR07b,2014,SNH,55.43535,-5.282433333,20,0,0,0.97,0,0,0,Gravel
360,2014.SNH.IR07a,2014,SNH,55.43565,-5.282833333,20,0,0,0.96,0,0,0,Gravel
361,2014.SNH.IR06b,2014,SNH,55.44681667,-5.28415,10,0.99,0,0,0,0,0,Algae
362,2014.SNH.IR06a,2014,SNH,55.44695,-5.284666667,10,0.99,0,0,0,0,0,Algae
363,2014.SNH.IR05b,2014,SNH,55.44171667,-5.288683333,15,0.57,0.09,0.31,0,0,0,Algae
364,2014.SNH.IR05a,2014,SNH,55.44186667,-5.2896,16,0.57,0,0.4,0,0,0,Algae
365,2014.SNH.IR04b,2014,SNH,55.43755,-5.292866667,20,0,0.02,0.96,0,0,0,Gravel
366,2014.SNH.IR04a,2014,SNH,55.4377,-5.293333333,20,0,0.06,0.92,0,0,0,Gravel
367,2014.SNH.IR03b,2014,SNH,55.43325,-5.29235,11,0.87,0.1,0,0,0,0,Algae
368,2014.SNH.IR03a,2014,SNH,55.43333333,-5.292866667,10,0.93,0.04,0,0,0,0,Algae
369,2014.SNH.IR02b,2014,SNH,55.44293333,-5.297716667,12,0.99,0,0,0,0,0,Algae
370,2014.SNH.IR02a,2014,SNH,55.44316667,-5.298133333,10,0.98,0,0,0,0,0,Algae
371,2014.SNH.IR01b,2014,SNH,55.43885,-5.29905,15,0.88,0.06,0.04,0,0,0,Algae
372,2014.SNH.IR01a,2014,SNH,55.43906667,-5.2997,15,0.31,0.17,0.51,0,0,0,Gravel
373,2014.SNH.HINX2b,2014,SNH,55.53743333,-5.077366667,6,0.31,0.03,0.65,0,0,0,Gravel
374,2014.SNH.HINX2a,2014,SNH,55.53781667,-5.077083333,7,0.34,0.65,0,0,0,0,Pebble
375,2014.SNH.HINX1b,2014,SNH,55.53578333,-5.074216667,6,0.97,0,0,0,0,0,Algae
376,2014.SNH.HINX1a,2014,SNH,55.53633333,-5.07415,7,0.25,0,0.73,0,0,0,Gravel
377,2014.SNH.HIN08b,2014,SNH,55.53013333,-5.069133333,15,0.02,0.14,0.55,0.27,0,0,Gravel
378,2014.SNH.HIN08a,2014,SNH,55.53036667,-5.069466667,13,0,0.8,0,0.16,0,0,Pebble
379,2014.SNH.HIN07b,2014,SNH,55.52708333,-5.06605,8,0,0.03,0.72,0.2,0,0,Gravel
380,2014.SNH.HIN07a,2014,SNH,55.52735,-5.066283333,14,0,0.2,0.65,0.1,0,0,Gravel
381,2014.SNH.HIN06b,2014,SNH,55.52436667,-5.063066667,9,0.29,0.09,0.6,0,0,0,Gravel
382,2014.SNH.HIN06a,2014,SNH,55.5245,-5.063283333,9,0.37,0,0,0.6,0,0,Sand
383,2014.SNH.HIN05b,2014,SNH,55.52155,-5.0614,7,0.2,0.04,0,0.74,0,0,Sand
384,2014.SNH.HIN05a,2014,SNH,55.52166667,-5.0616,7,0.45,0,0.05,0.49,0,0,Sand
385,2014.SNH.HIN04b,2014,SNH,55.53805,-5.077483333,7,0.41,0.06,0.52,0,0,0,Gravel
386,2014.SNH.HIN04a,2014,SNH,55.53871667,-5.077566667,7,0.58,0,0.4,0,0,0,Algae
387,2014.SNH.HIN03b,2014,SNH,55.53695,-5.075266667,7,0.29,0.08,0.61,0,0,0,Gravel
388,2014.SNH.HIN03a,2014,SNH,55.53711667,-5.075916667,7,0.97,0,0,0,0,0,Algae
389,2014.SNH.HIN02b,2014,SNH,55.53486667,-5.07215,7,0.57,0.04,0.38,0,0,0,Algae
390,2014.SNH.HIN02a,2014,SNH,55.53563333,-5.0723,7,0.32,0,0.67,0,0,0,Gravel
391,2014.SNH.HIN01b,2014,SNH,55.53243333,-5.070733333,7,0,0.76,0.16,0,0,0,Pebble
392,2014.SNH.HIN01a,2014,SNH,55.53263333,-5.070866667,12,0,0.06,0.9,0,0,0,Gravel
393,2014.SNH.HI23b,2014,SNH,55.51065,-5.057216667,17,0,0,0.45,0,0,0,Gravel
394,2014.SNH.HI23a,2014,SNH,55.51128333,-5.057716667,15,0,0,0.42,0,0,0,Gravel
395,2014.SNH.HI22b,2014,SNH,55.51011667,-5.061916667,10,0.42,0,0.56,0,0,0,Gravel
396,2014.SNH.HI22a,2014,SNH,55.51078333,-5.062083333,9,0,0.12,0.87,0,0,0,Gravel
397,2014.SNH.HI21b,2014,SNH,55.5094,-5.066866667,12,0.36,0,0.55,0.08,0,0,Gravel
398,2014.SNH.HI21a,2014,SNH,55.50983333,-5.066666667,9,0.12,0.11,0.75,0,0,0,Gravel
399,2014.SNH.HI20b,2014,SNH,55.5061,-5.0642,13,0.43,0.18,0.37,0,0,0,Algae
400,2014.SNH.HI20a,2014,SNH,55.50638333,-5.064133333,12,0.28,0.12,0.59,0,0,0,Gravel
401,2014.SNH.HI19.18b,2014,SNH,55.50451667,-5.065666667,22,0,0,0,0.89,0,0,Sand
402,2014.SNH.HI19.18a,2014,SNH,55.50473333,-5.065766667,21,0.03,0.17,0.12,0.64,0,0,Sand
403,2014.SNH.HI19b,2014,SNH,55.5071,-5.0655,12,0.1,0.03,0.56,0.25,0,0,Gravel
404,2014.SNH.HI19a,2014,SNH,55.50753333,-5.065216667,12,0,0.07,0.72,0.18,0,0,Gravel
405,2014.SNH.HI18b,2014,SNH,55.51363333,-5.0722,9,0.97,0,0,0,0,0,Algae
406,2014.SNH.HI18a,2014,SNH,55.51456667,-5.072516667,10,0.97,0,0,0,0,0,Algae
407,2014.SNH.HI17b,2014,SNH,55.5118,-5.071483333,12,0.31,0.03,0.63,0,0,0,Gravel
408,2014.SNH.HI17a,2014,SNH,55.51293333,-5.07165,10,0.78,0.02,0.18,0,0,0,Algae
409,2014.SNH.HI16b,2014,SNH,55.51318333,-5.06025,8,0.26,0.15,0.56,0,0,0,Gravel
410,2014.SNH.HI16a,2014,SNH,55.51364,-5.060559,8,0.76,0.13,0.06,0,0,0,Algae
411,2014.SNH.HI15b,2014,SNH,55.511,-5.066116667,7,0.96,0,0,0,0,0,Algae
412,2014.SNH.HI15a,2014,SNH,55.51121667,-5.06615,5,0.99,0,0,0,0,0,Algae
413,2014.SNH.HI14b,2014,SNH,55.51035,-5.069966667,13,0,0,0.99,0,0,0,Gravel
414,2014.SNH.HI14a,2014,SNH,55.51088333,-5.070216667,7,0.39,0.11,0.44,0,0,0,Gravel
415,2014.SNH.HI13b,2014,SNH,55.50425,-5.06485,23,0,0.04,0.26,0.65,0,0,Sand
416,2014.SNH.HI13a,2014,SNH,55.5051,-5.06485,20,0,0,0,0.88,0,0,Sand
417,2014.SNH.HI12b,2014,SNH,55.50515,-5.061483333,27,0,0,0,0.92,0,0,Sand
418,2014.SNH.HI12a,2014,SNH,55.50591667,-5.0612,25,0,0.12,0.29,0.52,0,0,Sand
419,2014.SNH.HI11b,2014,SNH,55.50741667,-5.059216667,27,0,0,0,0.96,0,0,Sand
420,2014.SNH.HI11a,2014,SNH,55.50828333,-5.058866667,25,0,0,0.22,0.72,0,0,Sand
421,2014.SNH.HI10b,2014,SNH,55.50911667,-5.059466667,22,0,0,0.81,0.13,0,0,Gravel
422,2014.SNH.HI10a,2014,SNH,55.50983333,-5.059366667,21,0.13,0.02,0.33,0.49,0,0,Sand
423,2014.SNH.HI09b,2014,SNH,55.50773333,-5.06265,13,0,0.1,0.85,0,0,0,Gravel
424,2014.SNH.HI09a,2014,SNH,55.50855,-5.06265,13,0.25,0.07,0.66,0,0,0,Gravel
425,2014.SNH.HI04b,2014,SNH,55.51845,-5.059416667,10,0,0,0,0.99,0,0,Sand
426,2014.SNH.HI04a,2014,SNH,55.51878333,-5.059433333,10,0.32,0,0,0.67,0,0,Sand
427,2014.SNH.HI03b,2014,SNH,55.51651667,-5.0591,10,0.97,0,0,0,0,0,Algae
428,2014.SNH.HI03a,2014,SNH,55.51691667,-5.058366667,6,0.6,0,0,0.37,0,0,Algae
429,2014.SNH.HI02b,2014,SNH,55.51171667,-5.060466667,10,0.31,0.08,0.6,0,0,0,Gravel
430,2014.SNH.HI02a,2014,SNH,55.51215,-5.06025,10,0.09,0.12,0.45,0.02,0,0,Gravel
431,2014.SNH.HI01b,2014,SNH,55.51016667,-5.064316667,11,0.96,0,0,0,0,0,Algae
432,2014.SNH.HI01a,2014,SNH,55.51046667,-5.063783333,10,0.97,0,0,0,0,0,Algae
433,2014.SNH.D14b,2014,SNH,55.48556667,-5.3399,15,0.1,0.15,0.7,0,0,0,Gravel
434,2014.SNH.D14a,2014,SNH,55.48516667,-5.339,14,0,0.02,0.94,0,0,0,Gravel
435,2014.SNH.D13b,2014,SNH,55.47393333,-5.337766667,15,0,0.02,0.28,0.69,0,0,Sand
436,2014.SNH.D13a,2014,SNH,55.4739,-5.337316667,16,0,0.03,0.22,0.63,0,0,Sand
437,2014.SNH.D12b,2014,SNH,55.49443333,-5.351233333,12,0.08,0,0.66,0.25,0,0,Gravel
438,2014.SNH.D12a,2014,SNH,55.49386667,-5.350683333,9,0.52,0.14,0.31,0,0,0,Algae
439,2014.SNH.D11b,2014,SNH,55.46878333,-5.325333333,6,0.96,0,0,0,0,0,Algae
440,2014.SNH.D11a,2014,SNH,55.46888333,-5.325183333,6,0.99,0,0,0,0,0,Algae
441,2014.SNH.D10b,2014,SNH,55.482,-5.3322,11,0.97,0,0,0,0,0,Algae
442,2014.SNH.D10a,2014,SNH,55.48181667,-5.331866667,10,0.14,0.1,0.75,0,0,0,Gravel
443,2014.SNH.D09b,2014,SNH,55.49526667,-5.338883333,8,0.83,0.11,0,0,0,0,Algae
444,2014.SNH.D09a,2014,SNH,55.49471667,-5.3385,8,0.92,0,0,0,0,0,Algae
445,2014.SNH.D08b,2014,SNH,55.50205,-5.352733333,9,0.96,0,0,0,0,0,Algae
446,2014.SNH.D08a,2014,SNH,55.50205,-5.352733333,9,0.95,0,0,0,0,0,Algae
447,2014.SNH.D07b,2014,SNH,55.51228333,-5.358916667,9,0.37,0,0,0.57,0,0,Sand
448,2014.SNH.D07a,2014,SNH,55.51175,-5.358783333,9,0.11,0.02,0.05,0.78,0,0,Sand
449,2014.SNH.D06b,2014,SNH,55.51691667,-5.356383333,8,0.41,0.02,0.55,0,0,0,Algae
450,2014.SNH.D06a,2014,SNH,55.51636667,-5.35695,8,0.99,0,0,0,0,0,Algae
451,2014.SNH.D05b,2014,SNH,55.51295,-5.364783333,27,0,0.04,0.18,0.73,0,0,Sand
452,2014.SNH.D05a,2014,SNH,55.51226667,-5.364633333,26,0,0.28,0,0.69,0,0,Sand
453,2014.SNH.D04b,2014,SNH,55.50253333,-5.364516667,17,0,0.05,0.93,0,0,0,Gravel
454,2014.SNH.D04a,2014,SNH,55.50311667,-5.364733333,17,0,0.04,0.93,0,0,0,Gravel
455,2014.SNH.D03b,2014,SNH,55.48885,-5.35785,24,0,0.03,0.81,0.14,0,0,Gravel
456,2014.SNH.D03a,2014,SNH,55.48936667,-5.3582,24,0,0.04,0.62,0.32,0,0,Gravel
457,2014.SNH.D02b,2014,SNH,55.47581667,-5.34915,23,0,0,0.32,0.63,0,0,Sand
458,2014.SNH.D02a,2014,SNH,55.47605,-5.349083333,23,0,0.19,0.79,0,0,0,Gravel
459,2014.SNH.D01b,2014,SNH,55.46735,-5.34215,23,0,0.12,0.58,0.25,0,0,Gravel
460,2014.SNH.D01a,2014,SNH,55.46735,-5.342533333,23,0,0,0.97,0,0,0,Gravel
461,2014.SNH.CP7b,2014,SNH,55.56118333,-5.092266667,14,0.05,0,0,0.9,0,0,Sand
462,2014.SNH.CP7a,2014,SNH,55.56178333,-5.092516667,13,0.15,0.08,0.16,0.59,0,0,Sand
463,2014.SNH.CP6b,2014,SNH,55.56191667,-5.088166667,22,0,0,0,0.81,0,0,Sand
464,2014.SNH.CP6a,2014,SNH,55.5624,-5.088083333,21,0,0.12,0.77,0.1,0,0,Gravel
465,2014.SNH.CP5b,2014,SNH,55.55943333,-5.09195,8,0.06,0,0,0.92,0,0,Sand
466,2014.SNH.CP5a,2014,SNH,55.55991667,-5.092216667,13,0.06,0,0.12,0.8,0,0,Sand
467,2014.SNH.CP4b,2014,SNH,55.55773333,-5.0887,17,0.3,0,0.51,0.15,0,0,Gravel
468,2014.SNH.CP4a,2014,SNH,55.55823333,-5.089083333,20,0.1,0.08,0.21,0.54,0,0,Sand
469,2014.SNH.CP21b,2014,SNH,55.57108333,-5.10535,7,0.5,0.02,0.05,0.4,0,0,Algae
470,2014.SNH.CP21a,2014,SNH,55.57105,-5.105116667,7,0.93,0,0,0,0,0,Algae
471,2014.SNH.CP19b,2014,SNH,55.57048333,-5.1035,9,0,0.12,0,0.86,0,0,Sand
472,2014.SNH.CP19a,2014,SNH,55.57106667,-5.101916667,30,0,0,0,0.99,0,0,Sand
473,2014.SNH.CP18b,2014,SNH,55.55246667,-5.0816,13,0,0,0.08,0.9,0,0,Sand
474,2014.SNH.CP18a,2014,SNH,55.5529,-5.081833333,15,0,0.08,0.28,0.6,0,0,Sand
475,2014.SNH.CP16b,2014,SNH,55.55445,-5.083966667,16,0,0,0.66,0.3,0,0,Gravel
476,2014.SNH.CP16a,2014,SNH,55.55466667,-5.084066667,16,0,0,0,0.92,0,0,Sand
477,2014.SNH.CP15b,2014,SNH,55.55655,-5.08775,10,0.28,0,0.05,0.64,0,0,Sand
478,2014.SNH.CP15a,2014,SNH,55.5571,-5.08825,15,0.27,0.03,0,0.68,0,0,Sand
479,2014.SNH.CP14b,2014,SNH,55.56325,-5.093316667,19,0.11,0,0,0.8,0,0,Sand
480,2014.SNH.CP14a,2014,SNH,55.56388333,-5.092933333,21,0.12,0.03,0.24,0.5,0,0,Sand
481,2014.SNH.CP11b,2014,SNH,55.56848333,-5.102133333,9,0.35,0,0,0.6,0,0,Sand
482,2014.SNH.CP11a,2014,SNH,55.56875,-5.101483333,24,0,0.09,0.9,0,0,0,Gravel
483,2014.SNH.CP10b,2014,SNH,55.56675,-5.100016667,6,0,0,0.06,0.81,0,0,Sand
484,2014.SNH.CP10a,2014,SNH,55.5674,-5.0989,25,0,0.06,0.1,0.69,0,0,Sand
485,2014.SNH.CP09b,2014,SNH,55.56578333,-5.097116667,11,0.05,0.04,0.35,0.35,0,0,Gravel
486,2014.SNH.CP09a,2014,SNH,55.56613333,-5.096566667,13,0,0.16,0.21,0.6,0,0,Sand
487,2014.SNH.CP02b,2014,SNH,55.55081667,-5.080333333,9,0.22,0.04,0.06,0.56,0,0,Sand
488,2014.SNH.CP02a,2014,SNH,55.55111667,-5.080133333,15,0,0.03,0,0.89,0,0,Sand
489,2014.SNH.CP01b,2014,SNH,55.5555,-5.085816667,14,0,0,0,0.93,0,0,Sand
490,2014.SNH.CP01a,2014,SNH,55.55573333,-5.0862,14,0.05,0,0,0.91,0,0,Sand
491,2013.SNH.X6b,2013,SNH,55.490639,-5.038215,70,0,0,0,0,0.98,0,Mud
492,2013.SNH.X6a,2013,SNH,55.489391,-5.039052,70,0,0,0,0,0.97,0,Mud
493,2013.SNH.X5b,2013,SNH,55.503788,-5.077413,16,0.06,0,0,0.92,0,0,Sand
494,2013.SNH.X5a,2013,SNH,55.503338,-5.078715,16,0.6,0.02,0.25,0,0,0,Algae
495,2013.SNH.X4b,2013,SNH,55.49654,-5.084158,14,0.99,0,0,0,0,0,Algae
496,2013.SNH.X4a,2013,SNH,55.496101,-5.084499,14,0.55,0,0.36,0,0,0,Algae
497,2013.SNH.X3b,2013,SNH,55.474895,-5.080941,18,0.05,0,0,0.92,0,0,Sand
498,2013.SNH.X3a,2013,SNH,55.473942,-5.080946,18,0.36,0,0.4,0,0,0,Gravel
499,2013.SNH.X2b,2013,SNH,55.482521,-5.085333,13,0,0,0,0.98,0,0,Sand
500,2013.SNH.X2a,2013,SNH,55.481548,-5.086,13,0,0,0,0.98,0,0,Sand
501,2013.SNH.X1b,2013,SNH,55.468067,-5.074193,10,0,0,0,0.98,0,0,Sand
502,2013.SNH.X1a,2013,SNH,55.466251,-5.075035,10,0.19,0,0,0.44,0,0,Sand
503,2013.SNH.V86b,2013,SNH,55.571964,-5.007623,93,0,0,0,0,0.99,0,Mud
